row_id,tweet_id,date,post_type,language,like_count,retweet_count,reply_count,text,raw_content,hashtags,retweeted_tweet,quoted_tweet,url,user,dataset_split,sampling_strategy,sampled_at
233,1801008850016878839,2024-06-12,reply,en,0,0,0,@DustinStockton How u gonna fade @DustinStockton the #politifi Godfather and $LAPTOP @degenlaptop? Ppl like him and projects like that gotta be treasured! The work they’ve done to expose the Biden clan? You can’t fade that 🔥 https://t.co/l3AGEfvhZJ,@DustinStockton How u gonna fade @DustinStockton the #politifi Godfather and $LAPTOP @degenlaptop? Ppl like him and projects like that gotta be treasured! The work they’ve done to expose the Biden clan? You can’t fade that 🔥 https://t.co/l3AGEfvhZJ,[],False,False,https://twitter.com/Gimme43wand/status/1801008850016878839,"""{'id': 1431393553188417536, 'id_str': '1431393553188417536', 'url': 'https://twitter.com/ringwanda', 'username': 'ringwanda', 'rawDescription': \""It's a crypto thang\"", 'created': datetime.datetime(2021, 8, 27, 23, 10, tzinfo=datetime.timezone.utc), 'followersCount': 196, 'friendsCount': 105, 'statusesCount': 2066, 'favouritesCount': 1026, 'listedCount': 1, 'mediaCount': 612, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1778496779484606465/yYtSLph9_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
234,1801347278994584059,2024-06-13,reply,en,0,0,0,"@IsabelOakeshott @Keir_Starmer Rather have dull but competent than lies and deceit from Reform, Conservative etc.","@IsabelOakeshott @Keir_Starmer Rather have dull but competent than lies and deceit from Reform, Conservative etc.",[],False,False,https://twitter.com/davetorybasher/status/1801347278994584059,"""{'id': 1480884177499308033, 'id_str': '1480884177499308033', 'url': 'https://twitter.com/dave', 'username': 'dave', 'rawDescription': '', 'created': datetime.datetime(2022, 1, 11, 12, 48, 15, tzinfo=datetime.timezone.utc), 'followersCount': 36, 'friendsCount': 39, 'statusesCount': 1786, 'favouritesCount': 176, 'listedCount': 2, 'mediaCount': 0, 'location': '', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
235,1801037198088966555,2024-06-12,reply,en,0,0,1,Vance is beyond corrupt…Vance lies about everything…Vance is an embarrassment to our nation…MAGA Moron Revenge continues…Never forget the January 6th MAGA Coup Attempt…Orchestrated by tRump and MAGA Republicans…,Vance is beyond corrupt…Vance lies about everything…Vance is an embarrassment to our nation…MAGA Moron Revenge continues…Never forget the January 6th MAGA Coup Attempt…Orchestrated by tRump and MAGA Republicans…,[],False,True,https://twitter.com/MicaelsRuben/status/1801037198088966555,"""{'id': 1138471129004175360, 'id_str': '1138471129004175360', 'url': 'https://twitter.com/Ruben Michaels\ud83c\udfb8\ud83c\udfb6\ud83c\udfbc\ud83c\udf99', 'username': 'Ruben Michaels\ud83c\udfb8\ud83c\udfb6\ud83c\udfbc\ud83c\udf99', 'rawDescription': 'Disabled Vietnam Veteran, 1968, 101st Airborne, Aviation\ud83c\udf96\ufe0f...Musician\ud83c\udfb8..National Ski Patrol Alumni\u26f7\ufe0fCancer survivor..zero tolerance for bots. \ud83c\uddfa\ud83c\uddf8 \ud83c\uddfa\ud83c\udde6', 'created': datetime.datetime(2019, 6, 11, 15, 40, 43, tzinfo=datetime.timezone.utc), 'followersCount': 9435, 'friendsCount': 5376, 'statusesCount': 128853, 'favouritesCount': 202399, 'listedCount': 123, 'mediaCount': 58416, 'location': 'Oregon, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1623765519206862848/WlkgjGLS_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
236,1801003761617297504,2024-06-12,reply,en,1,0,0,@TheFive  that’s a lie. Trump has repeatedly said he is NOT interested in revenge. He’s only interested in getting us out of Biden’s debt.,@TheFive  that’s a lie. Trump has repeatedly said he is NOT interested in revenge. He’s only interested in getting us out of Biden’s debt.,[],False,False,https://twitter.com/BakinHippo/status/1801003761617297504,"""{'id': 1154499961721151493, 'id_str': '1154499961721151493', 'url': 'https://twitter.com/Bakin\u2019Hippo', 'username': 'Bakin\u2019Hippo', 'rawDescription': 'A writer in pursuit of the perfect baking memoir - one bake at a time!', 'created': datetime.datetime(2019, 7, 25, 21, 13, 35, tzinfo=datetime.timezone.utc), 'followersCount': 74, 'friendsCount': 100, 'statusesCount': 559, 'favouritesCount': 587, 'listedCount': 0, 'mediaCount': 35, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1154500262511415296/-Gnxh7hB_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
237,1801030735001760137,2024-06-12,reply,en,0,0,0,@EdKrassen She’s our pitbull and you are Biden’s kitten. I’ll take Laura every time.,@EdKrassen She’s our pitbull and you are Biden’s kitten. I’ll take Laura every time.,[],False,False,https://twitter.com/RodneyS03904964/status/1801030735001760137,"""{'id': 1626007732301008897, 'id_str': '1626007732301008897', 'url': 'https://twitter.com/Rodney Scott', 'username': 'Rodney Scott', 'rawDescription': '', 'created': datetime.datetime(2023, 2, 15, 23, 57, 40, tzinfo=datetime.timezone.utc), 'followersCount': 205, 'friendsCount': 117, 'statusesCount': 3611, 'favouritesCount': 11547, 'listedCount': 1, 'mediaCount': 131, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1626007871837069314/kNoOrZz7_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
238,1801004046712746425,2024-06-12,reply,en,66,13,28,Joe Biden is fully aware that terrorists have infiltrated our country and still won’t close our borders.,Joe Biden is fully aware that terrorists have infiltrated our country and still won’t close our borders.,[],False,True,https://twitter.com/GOPMajorityWhip/status/1801004046712746425,"""{'id': 2914515430, 'id_str': '2914515430', 'url': 'https://twitter.com/Tom Emmer', 'username': 'Tom Emmer', 'rawDescription': \""House Majority Whip, husband, father, hockey fan, and Congressman for Minnesota's 6th District.\"", 'created': datetime.datetime(2014, 12, 10, 21, 44, 52, tzinfo=datetime.timezone.utc), 'followersCount': 101652, 'friendsCount': 1145, 'statusesCount': 10352, 'favouritesCount': 1251, 'listedCount': 1258, 'mediaCount': 2804, 'location': 'Otsego, MN | Washington, D.C.', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1760032375700942848/QocJcrbE_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
239,1801032993118568788,2024-06-12,reply,en,0,0,0,Federal prosecutors step in to charge murderer after state attorney refused - Conservative Journal Review https://t.co/t0PUwW9qNO,Federal prosecutors step in to charge murderer after state attorney refused - Conservative Journal Review https://t.co/t0PUwW9qNO,[],False,False,https://twitter.com/norquist_s/status/1801032993118568788,"""{'id': 1352435313931640832, 'id_str': '1352435313931640832', 'url': 'https://twitter.com/s norquist', 'username': 's norquist', 'rawDescription': '', 'created': datetime.datetime(2021, 1, 22, 1, 58, 34, tzinfo=datetime.timezone.utc), 'followersCount': 512, 'friendsCount': 239, 'statusesCount': 87635, 'favouritesCount': 54893, 'listedCount': 0, 'mediaCount': 27399, 'location': '', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
240,1801001351750594962,2024-06-12,reply,en,0,0,0,@JoeBiden Your plan leaves WH staff with diapers to clean and dispose of.   Loser.,@JoeBiden Your plan leaves WH staff with diapers to clean and dispose of.   Loser.,[],False,False,https://twitter.com/DonkeypunchLGB/status/1801001351750594962,"""{'id': 1455333136028643329, 'id_str': '1455333136028643329', 'url': 'https://twitter.com/Donkey | Ultra MAGA', 'username': 'Donkey | Ultra MAGA', 'rawDescription': 'Ultra MAGA. Straight male. Original. 2nd Cousin of @catturd2. I donkey punch all that is wrong', 'created': datetime.datetime(2021, 11, 2, 0, 37, 30, tzinfo=datetime.timezone.utc), 'followersCount': 60, 'friendsCount': 93, 'statusesCount': 1506, 'favouritesCount': 155, 'listedCount': 1, 'mediaCount': 88, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1455337788740616193/pVAvl5oY_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
241,1801010040205095214,2024-06-12,reply,en,1,0,0,@JonnyRoot_ I listened to her little rant and 2 seconds in I could discern she was neither trad nor conservative.,@JonnyRoot_ I listened to her little rant and 2 seconds in I could discern she was neither trad nor conservative.,[],False,False,https://twitter.com/GruffMcdwarf/status/1801010040205095214,"""{'id': 1588702862942638080, 'id_str': '1588702862942638080', 'url': 'https://twitter.com/Gruff McDwarf', 'username': 'Gruff McDwarf', 'rawDescription': 'Christ follower | philosopher | video gamer | 3D printer | mini/diorama painter | tall for a dwarf', 'created': datetime.datetime(2022, 11, 5, 1, 30, 13, tzinfo=datetime.timezone.utc), 'followersCount': 151, 'friendsCount': 185, 'statusesCount': 12031, 'favouritesCount': 28195, 'listedCount': 1, 'mediaCount': 1229, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1591178116784857088/7QDSj2my_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
242,1801016263725986303,2024-06-12,reply,en,0,0,0,@BadTakeFuges Ok but look how senile Biden looks get this man outta office,@BadTakeFuges Ok but look how senile Biden looks get this man outta office,[],False,False,https://twitter.com/Shadow387621464/status/1801016263725986303,"""{'id': 1765990389578682368, 'id_str': '1765990389578682368', 'url': 'https://twitter.com/Shadow', 'username': 'Shadow', 'rawDescription': '', 'created': datetime.datetime(2024, 3, 8, 6, 38, 26, tzinfo=datetime.timezone.utc), 'followersCount': 38, 'friendsCount': 22, 'statusesCount': 8, 'favouritesCount': 15, 'listedCount': 0, 'mediaCount': 0, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1810965529101754370/kQeR4fBg_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
243,1801013126336311554,2024-06-12,reply,en,2,0,1,insulting conservatives with conservative insults is really funny,insulting conservatives with conservative insults is really funny,[],False,False,https://twitter.com/ClassicJules/status/1801013126336311554,"""{'id': 1523773783525449733, 'id_str': '1523773783525449733', 'url': 'https://twitter.com/Jules \ud83c\udf49', 'username': 'Jules \ud83c\udf49', 'rawDescription': 'Minor \u22b9 Chronically Mediocre \u22b9 Artist and Nerd :3 \u22b9 X-Men Brainrot \u22b9 @justadudeflcl \ud83e\ude77\u22b9 Agender', 'created': datetime.datetime(2022, 5, 9, 21, 16, 3, tzinfo=datetime.timezone.utc), 'followersCount': 194, 'friendsCount': 186, 'statusesCount': 4928, 'favouritesCount': 23221, 'listedCount': 4, 'mediaCount': 663, 'location': 'The Stars', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1826116320796004352/BkImJtji_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
244,1801021906167992698,2024-06-12,reply,en,0,0,0,@_wake_up_USA She's messed up in the head like Biden!!,@_wake_up_USA She's messed up in the head like Biden!!,[],False,False,https://twitter.com/BillyBeane16/status/1801021906167992698,"""{'id': 1219110599206096896, 'id_str': '1219110599206096896', 'url': 'https://twitter.com/Billy Beane', 'username': 'Billy Beane', 'rawDescription': 'God First, Proud Advanced  EMT and Music Lover, Singer/Songwriter', 'created': datetime.datetime(2020, 1, 20, 4, 13, 24, tzinfo=datetime.timezone.utc), 'followersCount': 264, 'friendsCount': 542, 'statusesCount': 2359, 'favouritesCount': 1276, 'listedCount': 0, 'mediaCount': 1586, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1219111969736876032/Mis_Oy1Q_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
245,1801040412762841190,2024-06-12,reply,en,0,0,0,Where were Hunter Biden's verified laptop crimes committed?,Where were Hunter Biden's verified laptop crimes committed?,[],False,False,https://twitter.com/burgytsunami/status/1801040412762841190,"""{'id': 1518896926950711296, 'id_str': '1518896926950711296', 'url': 'https://twitter.com/Michael Burgy', 'username': 'Michael Burgy', 'rawDescription': 'USA Rocks! Cold War Navy vet. Grandfather of 9. Ditto. Alaska hunter and gold miner. Physical Scientist who evaluates earthquakes and tsunami hazards. Go USA!', 'created': datetime.datetime(2022, 4, 26, 10, 18, 39, tzinfo=datetime.timezone.utc), 'followersCount': 618, 'friendsCount': 446, 'statusesCount': 13994, 'favouritesCount': 1633, 'listedCount': 0, 'mediaCount': 312, 'location': 'Alaska, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1696439540142202880/T3v-ppMO_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
246,1801006546408587410,2024-06-12,reply,en,0,0,0,"@MarioNawfal Lot of politics is just a pre-agreed theater show especially in pre-elections time. Americans don’t seam so worried much but democrats will make sure they start to worry. Then Biden will make peace agreement, resembling crisis solution from Kennedy time to gain lot of points","@MarioNawfal Lot of politics is just a pre-agreed theater show especially in pre-elections time. Americans don’t seam so worried much but democrats will make sure they start to worry. Then Biden will make peace agreement, resembling crisis solution from Kennedy time to gain lot of points",[],False,False,https://twitter.com/IvanMilic982/status/1801006546408587410,"""{'id': 950327981012070402, 'id_str': '950327981012070402', 'url': 'https://twitter.com/Ivan Milic', 'username': 'Ivan Milic', 'rawDescription': 'rolling a boulder uphill :)', 'created': datetime.datetime(2018, 1, 8, 11, 27, 1, tzinfo=datetime.timezone.utc), 'followersCount': 80, 'friendsCount': 388, 'statusesCount': 1754, 'favouritesCount': 1204, 'listedCount': 0, 'mediaCount': 7, 'location': 'Belgrade, Republic of Serbia', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/958813798420402181/TO748s72_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
247,1801007064988200981,2024-06-12,reply,en,0,0,0,@TheKevinDalton @greg_price11 Not anymore they are all in bed with the dems and biden bag lickers  ! It's a sad day with no more  honest journalists!!!,@TheKevinDalton @greg_price11 Not anymore they are all in bed with the dems and biden bag lickers  ! It's a sad day with no more  honest journalists!!!,[],False,False,https://twitter.com/jeffbrangeretx1/status/1801007064988200981,"""{'id': 1142587629499748353, 'id_str': '1142587629499748353', 'url': 'https://twitter.com/jeffbrangeretx', 'username': 'jeffbrangeretx', 'rawDescription': 'Life is good ! Married to my best friend 42 wonderful years retired High voltage worker for local power company 35 yrs. 4 awesome grandbabies !', 'created': datetime.datetime(2019, 6, 23, 0, 18, 13, tzinfo=datetime.timezone.utc), 'followersCount': 61, 'friendsCount': 143, 'statusesCount': 1213, 'favouritesCount': 1160, 'listedCount': 0, 'mediaCount': 0, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1142594342818914304/P4jWrgO1_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
248,1801003488086011990,2024-06-12,reply,en,1,0,1,@SalonNewsNow @GenoVeno73 @LauraLoomer I’m talking about the immigration bill authored by one of the most conservative GOP senators in the Senate and he had the rug pulled out from under him. He even said so.,@SalonNewsNow @GenoVeno73 @LauraLoomer I’m talking about the immigration bill authored by one of the most conservative GOP senators in the Senate and he had the rug pulled out from under him. He even said so.,[],False,False,https://twitter.com/RL5970Marine/status/1801003488086011990,"""{'id': 1264992336590692353, 'id_str': '1264992336590692353', 'url': 'https://twitter.com/Robert Lozano', 'username': 'Robert Lozano', 'rawDescription': 'Marine veteran who recently graduated from college with a BS in Business Administration/Logistics (Summa Cum Laude). Currently going for MBA', 'created': datetime.datetime(2020, 5, 25, 18, 51, tzinfo=datetime.timezone.utc), 'followersCount': 813, 'friendsCount': 1145, 'statusesCount': 20098, 'favouritesCount': 11079, 'listedCount': 1, 'mediaCount': 1412, 'location': 'Oceanside, Ca', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1320439355731628032/4P7W7azC_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
249,1801022517475225769,2024-06-12,reply,en,0,0,0,"@MSNBC They just bit the hand that's been feeding them this whole time. The GOP has no better pal, than Merrick Garland","@MSNBC They just bit the hand that's been feeding them this whole time. The GOP has no better pal, than Merrick Garland",[],False,False,https://twitter.com/HowardJkent81/status/1801022517475225769,"""{'id': 1537575649082318850, 'id_str': '1537575649082318850', 'url': 'https://twitter.com/Kent Howard \ud83c\udf0a\ud83c\udff3\ufe0f\\u200d\ud83c\udf08 \ud83c\uddfa\ud83c\udde6', 'username': 'Kent Howard \ud83c\udf0a\ud83c\udff3\ufe0f\\u200d\ud83c\udf08 \ud83c\uddfa\ud83c\udde6', 'rawDescription': 'Kamala2024! - Blue in a purple. \\nTree hugger, environmentalist. Trying to stay calm in a world that is increasingly scary.', 'created': datetime.datetime(2022, 6, 16, 23, 20, 1, tzinfo=datetime.timezone.utc), 'followersCount': 8226, 'friendsCount': 7170, 'statusesCount': 18550, 'favouritesCount': 12209, 'listedCount': 3, 'mediaCount': 849, 'location': 'Blacksburg, VA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1590133165355663361/RURtk62q_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
250,1801028056238244221,2024-06-12,reply,en,4,0,0,"@SenWhitehouse The MAGA GOP gaslight about a banana republic, when that is what they want - they just need the WH to nail it down, with this group of corrupt like-minded justices in tow.","@SenWhitehouse The MAGA GOP gaslight about a banana republic, when that is what they want - they just need the WH to nail it down, with this group of corrupt like-minded justices in tow.",[],False,False,https://twitter.com/GonzoNorthWest/status/1801028056238244221,"""{'id': 1287181028209995776, 'id_str': '1287181028209995776', 'url': 'https://twitter.com/Gonzo', 'username': 'Gonzo', 'rawDescription': '40 + years working in the justice system. Unamused liberal.', 'created': datetime.datetime(2020, 7, 26, 0, 21, 8, tzinfo=datetime.timezone.utc), 'followersCount': 3825, 'friendsCount': 4984, 'statusesCount': 80451, 'favouritesCount': 63576, 'listedCount': 7, 'mediaCount': 0, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1312523403379707904/lvzyTUBS_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
251,1801017241762419176,2024-06-12,reply,en,0,0,0,"@harryjsisson Joe Biden molested his daughter at 13, stole top secret documents as a senator, sold the country out to Russia, China, Romania, Iran, and any other country that was willing to pay his family. He also helped start the war in Ukraine and Israel. Pass it on. Don’t vote 4 a pedophile","@harryjsisson Joe Biden molested his daughter at 13, stole top secret documents as a senator, sold the country out to Russia, China, Romania, Iran, and any other country that was willing to pay his family. He also helped start the war in Ukraine and Israel. Pass it on. Don’t vote 4 a pedophile",[],False,False,https://twitter.com/Feinsteinbot/status/1801017241762419176,"""{'id': 1694480903735783424, 'id_str': '1694480903735783424', 'url': 'https://twitter.com/Barry Feinstein', 'username': 'Barry Feinstein', 'rawDescription': '', 'created': datetime.datetime(2023, 8, 23, 22, 45, 23, tzinfo=datetime.timezone.utc), 'followersCount': 152, 'friendsCount': 59, 'statusesCount': 4222, 'favouritesCount': 217, 'listedCount': 0, 'mediaCount': 25, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1694481175908372480/T9DDVc0B_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
252,1801035413169090843,2024-06-12,reply,en,1,0,0,@RealAlexJones This guys a gdamn ass hat. Impeach him. He's not doing ANYTHING good for Americans. It's just been one big Biden show as America has swirled down the toilet. The democrats are just pieces of poop that won't flush,@RealAlexJones This guys a gdamn ass hat. Impeach him. He's not doing ANYTHING good for Americans. It's just been one big Biden show as America has swirled down the toilet. The democrats are just pieces of poop that won't flush,[],False,False,https://twitter.com/doobydude2/status/1801035413169090843,"""{'id': 1698600171519492096, 'id_str': '1698600171519492096', 'url': 'https://twitter.com/doobydude', 'username': 'doobydude', 'rawDescription': \""Don't drink and drive, Get high and fly. \\n\\nDon't think of yourself as an ugly human, but rather a beautiful monkey\"", 'created': datetime.datetime(2023, 9, 4, 7, 33, 52, tzinfo=datetime.timezone.utc), 'followersCount': 387, 'friendsCount': 306, 'statusesCount': 2490, 'favouritesCount': 4598, 'listedCount': 0, 'mediaCount': 84, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1712934893578002432/9Vb0CmBX_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
253,1801033260543230240,2024-06-12,reply,en,0,0,0,@BreannaMorello The GOP is too spineless to go through with it.,@BreannaMorello The GOP is too spineless to go through with it.,[],False,False,https://twitter.com/Trump__is__God/status/1801033260543230240,"""{'id': 1687436036392013824, 'id_str': '1687436036392013824', 'url': 'https://twitter.com/Trump is God', 'username': 'Trump is God', 'rawDescription': 'Trump is our savior! The age of Woke Jesus Christ is done This is now the age of TRUMP! Rejoice for HE IS RISEN!', 'created': datetime.datetime(2023, 8, 4, 12, 11, 27, tzinfo=datetime.timezone.utc), 'followersCount': 72, 'friendsCount': 7, 'statusesCount': 5657, 'favouritesCount': 1, 'listedCount': 1, 'mediaCount': 0, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1687436991783206912/7-7OZetE_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
254,1801348132531540117,2024-06-13,reply,en,0,0,0,"SCOTUS Clarence Thomas took 3 undisclosed trips on private jet provided by GOP megadonor, Senate committee says. 
One of trips: Indonesia
$4.2 million in gifts that wasn't enough for Justice Thomas, with three additional trips,"" Dick Durbin said

https://t.co/K1SsRK6r8w","SCOTUS Clarence Thomas took 3 undisclosed trips on private jet provided by GOP megadonor, Senate committee says. 
One of trips: Indonesia
$4.2 million in gifts that wasn't enough for Justice Thomas, with three additional trips,"" Dick Durbin said

https://t.co/K1SsRK6r8w",[],False,False,https://twitter.com/mynameprada/status/1801348132531540117,"""{'id': 1152110797293670401, 'id_str': '1152110797293670401', 'url': 'https://twitter.com/\ud83c\uddf5\ud83c\uddf8\ud83c\udf49\u0628\u0631\u0627\u062f\u0627 Prada I #freepalestine\ud83d\udc08\\u200d\u2b1b\ud83c\uddf5\ud83c\uddf8', 'username': '\ud83c\uddf5\ud83c\uddf8\ud83c\udf49\u0628\u0631\u0627\u062f\u0627 Prada I #freepalestine\ud83d\udc08\\u200d\u2b1b\ud83c\uddf5\ud83c\uddf8', 'rawDescription': '\ud83c\uddf5\ud83c\uddf8\ud83c\uddee\ud83c\udde9\ud83c\udde9\ud83c\uddea \ud83e\udd68 In-house disrupter IR / HIUGM \ud83d\udc08\\u200d\u2b1b Write Substack which I try to engage people with whom I wildly disagree. PRACK https://t.co/jZ1xPymDHh', 'created': datetime.datetime(2019, 7, 19, 6, 59, 54, tzinfo=datetime.timezone.utc), 'followersCount': 860, 'friendsCount': 4992, 'statusesCount': 210543, 'favouritesCount': 61236, 'listedCount': 6, 'mediaCount': 14438, 'location': '\u0627\u0644\u0648\u0644\u0627\u064a\u0627\u062a \u0627\u0644\u0645\u062a\u062d\u062f\u0629', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1723427893559369728/odbFJLJQ_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
255,1801036671657377934,2024-06-12,reply,en,1,0,0,"@TWLadyGrey Besides, military aid to Azerbaijan was already a pre-existing problem dating back to Bush. Biden didn't invent it.
Also, 100 million is such a measly amount compared to the billions sold to Aliyev by Russia for over a decade.","@TWLadyGrey Besides, military aid to Azerbaijan was already a pre-existing problem dating back to Bush. Biden didn't invent it.
Also, 100 million is such a measly amount compared to the billions sold to Aliyev by Russia for over a decade.",[],False,False,https://twitter.com/GeneralLmao/status/1801036671657377934,"""{'id': 1404097452689526798, 'id_str': '1404097452689526798', 'url': 'https://twitter.com/General', 'username': 'General', 'rawDescription': '', 'created': datetime.datetime(2021, 6, 13, 15, 26, 7, tzinfo=datetime.timezone.utc), 'followersCount': 108, 'friendsCount': 2, 'statusesCount': 14773, 'favouritesCount': 72, 'listedCount': 0, 'mediaCount': 150, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1703033189374001152/HScAVILC_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,random,2026-02-15 20:27:11.802983
